text,label
Linh review mấy cái cv bên hr mới pass sang trong hnay luôn e nhé,Tạo nhắc nhở
Mọi người book lịch qua showroom mới kiểm tra tiến độ set up quầy kệ trưa thứ 6 nhé.,Lên lịch họp
Phong làm báo cáo đánh giá bảo mật hệ thống tháng này nhé,Soạn báo cáo
Thảo soạn thông báo lịch nghỉ lễ 30/4 mùng 1/5 dán lên bảng tin r up lên group cty trc t5 nha e,Tạo nhắc nhở
Team mình nên phát triển tính năng tạo app di động từ đầu nha,Soạn báo cáo
gửi cho a cái mail báo nghỉ phép nửa tháng cho toàn bộ nhân viên nhe để 15 tới 30 tháng 3 tụi nó tự quản lý task mà k ảnh hưởng tiến độ,Gửi/Trả lời email
A Hoàng hỏi a Tuấn xem có tích hợp thêm tính năng cá nhân hóa vô hệ thống đc k nha,Giao việc
Nhã làm r gửi file uat test case trc trưa t5 để sếp coi nha,Tạo nhắc nhở
Book lịch làm việc với agency để duyệt plan đi backlink SEO quý 4 trưa mai.,Lên lịch họp
Tiến vô hệ thống duyệt đơn hoàn tiền cho khách bị lỗi sp,Phê duyệt
Phước chốt cái tài liệu mô tả tích hợp api rùi gửi cho bên đối tác kĩ thuật,Phê duyệt
nhóm dự án đang bàn bạc việc liên hệ với các đối tác gia công bên ngoài đã có kinh nghiệm để tìm hiểu cách thức vận hành,Lên lịch họp
Khoa sắp xếp call với nhóm Nhật Bản về bản i-mode tiếng Nhật vào thứ 4 8h sáng,Lên lịch họp
Vượng đính kèm bảng lương excel vô mail gửi từng bạn nhân viên nhé,Gửi/Trả lời email
Quân lấy số liệu làm bc conversion rate hnay cho t đi,Soạn báo cáo
Kiệt lập bảng thống kê tỉ lệ thực tập sinh kí hợp đồng chính thức năm nay,Soạn báo cáo
"Phúc check lại với Quân xem lỗi phần mềm 4872 đã close chưa, hôm qua kiểm tra lại rồi mà",Giao việc
chị Loan kiểm tra hòm thư lấy tệp tin danh sách cổ đông chốt quyền chia cổ tức nhé,Gửi/Trả lời email
Ân tổng hợp báo cáo các chỉ số tương tác trên fanpage và tiktok tuần này,Soạn báo cáo
Tuấn test hộ a cái app trên máy m qua db với file xem sao nha,Giao việc
Duy ơi follow up với đối tác công nghệ xem họ có put tên mình vào press release k,Giao việc
Long ra sau kho bóc 5 bộ sample kit vô thùng carton cbi gửi bưu điện trc 3h e nhé,Tạo nhắc nhở
các công việc cần xử lý bao gồm tối ưu trình soạn thảo màn hình và hệ thống quản lý dữ liệu,Lên lịch họp
mấy đứa ngó qua xem cái mẫu quảng cáo bên a thiết kế ổn chưa nhe,Giao việc
Sơn gửi cho chị quản lý mấy cái file ppt vs tài liệu thêm nha r e hỏi lại bả xem cần cái gì chi tiết nữa k để e soạn một thể luôn,Giao việc
Nam làm bản phân tích kỹ thuật về chi phí implement iMode 3.0 gửi cho Phúc nhé,Soạn báo cáo
Châu tổng hợp lịch ot ae dev r soạn bc gửi hr chốt tháng,Soạn báo cáo
Chương kiểm tra rùi duyệt bản nháp tờ khai thuế môn bài năm nay nhé,Phê duyệt
Anh Hoàng báo bài test robot thành công nhưng bài test so sánh mã AML bị lỗi nhe,Phê duyệt
chị Lan ơi viết bản customer use-case cho dự án đối tác thiết bị rồi gửi Rộng review nhé,Soạn báo cáo
chị Thúy share link figma prototype cho khách qua mail giùm e,Gửi/Trả lời email
định forward mail từ chối hợp tác của đối tác cho sếp xem nha,Gửi/Trả lời email
Chị tạo reminder chuẩn bị sẵn một cái điện thoại nội bộ cho nhân viên từ chi nhánh khác tới mượn nha,Tạo nhắc nhở
Anh hướng dẫn em cách xóa file trên đó với vì không thấy có nút delete,Giao việc
Hải hẹn lịch sếp qua chi nhánh 2 kí phụ lục hợp đồng với bên thi công chiều mai.,Lên lịch họp
T có đính kèm cái template timesheet mới nên m cập nhật lại rồi gửi sếp nha,Soạn báo cáo
mẫn duyệt cái báo cáo hiệu quả SEO tháng rồi của bên agency rùi báo kế toán ck,Phê duyệt
Hằng xuất kq camp mail hqua làm cái bc nho nhỏ vô group nha,Soạn báo cáo
a Hùng chốt lịch hẹn đi ăn trưa tuần tới vs c Trúc để trao đổi kỹ hơn về mấy cái hình ảnh giao diện công cụ quản trị r nên e k cần gửi file nữa,Lên lịch họp
Nam tổng hợp lại thông tin của cái anh ứng viên người Brazil đó đưa c nha,Soạn báo cáo
Uy gửi mail file cad bản vẽ mặt bằng tầng 2 cho bên thi công chốt lại,Gửi/Trả lời email
Duy hỏi Nghĩa xem đã tìm được hộp KVM 8 cổng cho Wilham chưa,Giao việc
Thêm luôn lịch họp nhóm vào thứ 6 nha sếp,Lên lịch họp
Tiến duyệt cái yêu cầu chiết khấu trên crm trc 2h chiều để sale chốt bill nhe,Tạo nhắc nhở
Mục tiêu của cuộc họp là thu thập thêm thông tin về dự án và giải pháp công nghệ trước khi chính thức chốt bản báo cáo gửi sếp Phát,Soạn báo cáo
Book phòng lớn để nghe 3 agency pitching campaign mùa hè nguyên ngày t3 đi.,Lên lịch họp
Book phòng kính chiều nay 3h để team design handoff file figma cho dev nha.,Lên lịch họp
chị rep mail báo cho bà Lan là anh gửi thông tin cho Intuit rồi,Gửi/Trả lời email
A Sơn ổng dặn mn là để ý kỹ cái KBC nhe do tụi nó đang xài dịch vụ phi giao dịch qua Portal to Go r m rảnh thì bảo tụi nó check,Tạo nhắc nhở
sếp cf lại cái thời gian timeout của API này là 30s đúng không để em cấu hình,Phê duyệt
Lệ update số dư r nộp file excel dòng tiền tuần trc eod t3 nhe,Tạo nhắc nhở
E k biết add khách hàng mới vô list nên a Sơn support e nha,Giao việc
"nhắc Minh upload code lên kho mã nguồn trước cuối ngày hôm nay hôm nay nhé, Tuấn đã approve rồi",Tạo nhắc nhở
Cảnh vẽ cái báo cáo sơ đồ mật độ phân bố các cửa hàng nhượng quyền khu vực phía nam,Soạn báo cáo
Tuệ duyệt bản demo phần mềm quản lý nhân sự mới để triển khai cho cty nha,Phê duyệt
c Bích fwd mail yêu cầu cấp đường dẫn url để chạy thử mã lệnh trên máy trạm r nhờ c Châu chuyển tiếp thông tin đó cho a Hải xử lý nha,Gửi/Trả lời email
không tìm dc mail đâu ổng gửi lại contact qua mail khác r đó,Gửi/Trả lời email
a Dũng soạn xong cái file document hướng dẫn thực hành trước tuần sau nhe,Giao việc
Kiều xem rùi approve bản update nội quy sử dụng email công ty,Phê duyệt
M hỏi a Minh coi cái lỗi timing nó nằm khúc nào r nha để ổng rảnh ổng giải thích thêm vụ gọi điện cho mấy cái adapter đó nhe,Giao việc
c Hương check file claim hqa mấy đơn khách tt lỗi tiền k vô r tạo lệnh refund lại trc 3h chiều nay nhé,Tạo nhắc nhở
Đào set meeting với team finance review báo cáo P&L quý 1 sáng mai giùm c.,Lên lịch họp
Dung ơi email cái file thiết kế banner cho bên in ấn trc 4h chiều nay,Gửi/Trả lời email
Thu email cho sale cái file pdf bảng cước vận chuyển mới nhất nhé,Gửi/Trả lời email
lên lịch gặp quản lý của KOL X để đàm phán hợp đồng đại sứ thương hiệu chiều t6.,Lên lịch họp
A Hùng check r note lại vị trí mấy cái thuộc tính của adapter vô file nhe để a Minh biết đường mà ẩn hiện giao diện cho chuẩn theo yêu cầu khách,Giao việc
Linh ơi forward t cái link google drive chứa folder design app,Gửi/Trả lời email
nhật chốt danh sách nv xuất sắc quý 3 để hành chính đi làm bằng khen,Phê duyệt
Ngọc xem qua cái quy định làm việc remote rùi chốt cho phòng nhân sự ban hành,Phê duyệt
Khang vô approve request cấp API token cho bên đối tác giùm t,Phê duyệt
để thúc đẩy hoạt động kinh doanh công ty cần một thuật toán mới để gửi cảnh báo tới khách hàng,Lên lịch họp
Sếp cung cấp thêm mấy cái yêu cầu cụ thể của dự án để bên em lên báo giá,Giao việc
anh Lâm thông báo cho nhóm về sự thay đổi quan trọng trong cách thức liên lạc với nhân sự nội bộ của phía đối tác thương mại,Lên lịch họp
note lại lịch là sếp bay chuyến chiều nay nên không họp được đâu,Tạo nhắc nhở
Bảo Long gửi mấy cái file static qua đây vì web đang tải chậm quá,Giao việc
Đăng check mail xem nhận đc file raw video tiktok chưa e,Gửi/Trả lời email
a Ngôn duyệt đơn xin vay vốn công ty của bạn kho bãi theo quy chế mới ạ,Phê duyệt
Trinh chốt cái hệ thống tính điểm cho chương trình khách hàng thân thiết đi,Phê duyệt
task demo app đổi sang cho Khoa handle nhé,Giao việc
Anh check lại coi cái lỗi này có phải do bản update mới nhất gây ra không,Giao việc
anh em phòng admin kiểm tra lại số lượng thiết bị văn phòng bị thất lạc đợt vừa rồi giúp mình,Giao việc
C Lan nhắn sẽ qua chỗ a Hùng liền để trao đổi trực tiếp nhe,Lên lịch họp
Vy chuẩn bị trước mấy cái tài liệu dự án Carey nha để chiều nay a vs sếp vô họp chốt luôn scope công việc với bên đối tác,Giao việc
c rep mail từ chối khéo vì gia đình bận đi du lịch r nha e,Gửi/Trả lời email
Vy nháp thử cho a cái tài liệu hướng dẫn cài đặt app nội bộ nha viết ngắn gọn thôi để mấy bạn sale k rành công nghệ cũng tự làm đc,Soạn báo cáo
C Vy nhắc a Tuấn là người phụ trách việc cung cấp nội dung này nhe,Giao việc
Ban giám đốc đã phê duyệt mức ngân sách 200 củ cho event cuối năm r mng tự do lên idea làm sao cho hoành tráng nhất có thể nhe,Phê duyệt
Phúc t thấy dạo này bọn call center nó nã điện thoại theo cái data mkt nhả về phàn nàn quá trời m ơi. tụi nó kêu KH toàn nói tiếng cam vs số k có thực thui. m vô check tỉ lệ chốt đơn r lên cái báo cáo chất lượng lead từ telesale để mai đi họp ban t đập vô mặt thằng giám đốc mkt nha,Soạn báo cáo
Long tháng này phòng hành chính chưa mua bổ sung bút viết với giấy in cho các phòng ban đâu em nhé. Hôm qua mấy bạn bên bộ phận thiết kế sang xin giấy nháp mà trong tủ hết sạch không còn tờ nào luôn. Em tập hợp danh sách nhu cầu của mọi người rồi đặt mua vật dụng văn phòng phẩm trước ngày thứ tư tuần này để họ giao hàng kịp thời nha,Tạo nhắc nhở
chị Lan ơi viết bản hướng dẫn tính năng sản phẩm để dùng làm tài liệu chuẩn nhé,Soạn báo cáo
xuất data làm report so sánh số lượng cài đặt mới và số lượng gỡ app tuần này nha mng,Soạn báo cáo
A Tuấn rà soát lại cái link demo r gửi lẹ cho khách hàng nhe nhớ update luôn cái phần thanh toán trước khi team mình tiến hành mấy bước tiếp theo,Giao việc
Lan fwd email bả rep trong group nha bả sẽ liên hệ r hứa gặp BioGen đó,Gửi/Trả lời email
c Giao duyệt cái biên bản thanh lý hợp đồng với bên PR agency giùm e,Phê duyệt
nhắc Bảo mai có lịch hẹn gặp lúc 2h chiều,Tạo nhắc nhở
gửi mail link brand guideline cho bên production house đi Vũ ơi,Gửi/Trả lời email
Hoài email cái slide pitch deck cho mấy quỹ đầu tư xem trc buổi meeting,Gửi/Trả lời email
Trung dọn dẹp lại mấy cái thư mục rác trên con server test nha,Giao việc
Tuấn check lại cái file hợp đồng đồng tài trợ rồi đính kèm lại giùm a vì cái mail ban nãy gửi nhầm địa chỉ nên nó bị dội lại mất r,Giao việc
Nhi ơi check mail lấy file hợp đồng mướn văn phòng e mới scan,Gửi/Trả lời email
nãy em đi training nên miss chị Thảo rep email yêu cầu đính kèm lại CV nhé,Gửi/Trả lời email
a Bảo kiểm tra rùi duyệt bộ hồ sơ thông quan lô hàng linh kiện điện tử,Phê duyệt
Em list ra mấy cái tên cho campaign branding đợt tới gửi anh,Soạn báo cáo
m set up cái deadline hoàn thành việc nâng cấp hệ thống vào tuần sau nghen,Tạo nhắc nhở
Trang finish nốt mấy cái slide pitching camp mới trc sáng mai t qua bốc đi gặp khách,Tạo nhắc nhở
Quốc confirm bảng phân bổ POSM cho các đại lý miền tây đi a,Phê duyệt
tuấn duyệt cái wireframe màn hình setting mới cho team UI nha,Phê duyệt
Tối nay team mình set cái kèo đi nhậu coi đá bóng luôn không anh em,Lên lịch họp
Đức submit form đánh giá thử việc trc thứ 3 tuần sau đi,Tạo nhắc nhở
hỏi ông Khoa gấp cái update kết quả test bug bữa h s r m,Giao việc
Duy duyệt chi phí mua cái bình nước cho phòng họp nha,Phê duyệt
E liên hệ với sếp Hùng xin dời cái lịch hẹn lúc 11h sang 1h15 chiều nha do sáng e bận kẹt họp với bên design r,Giao việc
A Tuấn xem lại kĩ cái lỗi đó nha r nhờ a Sơn quay lại màn hình r gửi qua cho a để a phân tích thử xem nó bị dính chỗ nào,Giao việc
Phương Anh xin bản copy hướng dẫn cài đặt thư thoại để đưa cho mấy bạn nhân sự mới nha,Giao việc
Nghi làm cái báo cáo kết quả A/B testing tốc độ tải trang giữa 2 version giao diện,Soạn báo cáo
Đội ngũ công ty đang thảo luận cách phản hồi khiếu nại cho khách hàng tên là Quyên từ công ty đối tác,Lên lịch họp
Đôn tổng hợp file báo cáo tỉ lệ pass thử việc của các phòng ban Q3 nha,Soạn báo cáo
Anh Hùng tạo thêm một đường cơ sở mã nguồn mới đi vì a Minh báo là a ấy vừa thay đổi đoạn code gây ra lỗi hệ thống r,Giao việc
